gw_site_id	gw_logid	record_date	waterlevel_blsd	reviewed_status_description	source_description	purpose_description	download_date
9448	KLAM0010574	2/1/2003 12:00:00 AM	76.54	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/2/2003 12:00:00 AM	76.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/3/2003 12:00:00 AM	76.64	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/4/2003 12:00:00 AM	76.64	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/5/2003 12:00:00 AM	76.61	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/6/2003 12:00:00 AM	76.65	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/7/2003 12:00:00 AM	76.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/8/2003 12:00:00 AM	76.60	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/9/2003 12:00:00 AM	76.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/10/2003 12:00:00 AM	76.62	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/11/2003 12:00:00 AM	76.56	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/12/2003 12:00:00 AM	76.52	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/13/2003 12:00:00 AM	76.48	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/14/2003 12:00:00 AM	76.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/15/2003 12:00:00 AM	76.52	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/16/2003 12:00:00 AM	76.57	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/17/2003 12:00:00 AM	76.62	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/18/2003 12:00:00 AM	76.58	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/19/2003 12:00:00 AM	76.51	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/20/2003 12:00:00 AM	76.60	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/21/2003 12:00:00 AM	76.58	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/22/2003 12:00:00 AM	76.53	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/23/2003 12:00:00 AM	76.43	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/24/2003 12:00:00 AM	76.44	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/25/2003 12:00:00 AM	76.49	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/26/2003 12:00:00 AM	76.44	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/27/2003 12:00:00 AM	76.51	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	2/28/2003 12:00:00 AM	76.54	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/1/2003 12:00:00 AM	76.57	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/2/2003 12:00:00 AM	76.53	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/3/2003 12:00:00 AM	76.44	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/4/2003 12:00:00 AM	76.45	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/5/2003 12:00:00 AM	76.51	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/6/2003 12:00:00 AM	76.50	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/7/2003 12:00:00 AM	76.49	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/8/2003 12:00:00 AM	76.55	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/9/2003 12:00:00 AM	76.57	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/10/2003 12:00:00 AM	76.57	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/11/2003 12:00:00 AM	76.50	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/12/2003 12:00:00 AM	76.46	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/13/2003 12:00:00 AM	76.38	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/14/2003 12:00:00 AM	76.39	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/15/2003 12:00:00 AM	76.32	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/16/2003 12:00:00 AM	76.40	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/17/2003 12:00:00 AM	76.49	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/18/2003 12:00:00 AM	76.53	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/19/2003 12:00:00 AM	76.42	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/20/2003 12:00:00 AM	76.48	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/21/2003 12:00:00 AM	76.50	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/22/2003 12:00:00 AM	76.42	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/23/2003 12:00:00 AM	76.46	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/24/2003 12:00:00 AM	76.46	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/25/2003 12:00:00 AM	76.48	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/26/2003 12:00:00 AM	76.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/27/2003 12:00:00 AM	76.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/28/2003 12:00:00 AM	76.34	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/29/2003 12:00:00 AM	76.41	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/30/2003 12:00:00 AM	76.36	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	3/31/2003 12:00:00 AM	76.18	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/1/2003 12:00:00 AM	76.08	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/2/2003 12:00:00 AM	76.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/3/2003 12:00:00 AM	76.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/4/2003 12:00:00 AM	76.18	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/5/2003 12:00:00 AM	76.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/6/2003 12:00:00 AM	76.23	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/7/2003 12:00:00 AM	76.26	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/8/2003 12:00:00 AM	76.19	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/9/2003 12:00:00 AM	76.21	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/10/2003 12:00:00 AM	76.35	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/11/2003 12:00:00 AM	76.28	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/12/2003 12:00:00 AM	76.15	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/13/2003 12:00:00 AM	76.19	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/14/2003 12:00:00 AM	76.25	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/15/2003 12:00:00 AM	76.29	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/16/2003 12:00:00 AM	76.29	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/17/2003 12:00:00 AM	76.23	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/18/2003 12:00:00 AM	76.32	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/19/2003 12:00:00 AM	76.33	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/20/2003 12:00:00 AM	76.25	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/21/2003 12:00:00 AM	76.17	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/22/2003 12:00:00 AM	76.22	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/23/2003 12:00:00 AM	76.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/24/2003 12:00:00 AM	76.18	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/25/2003 12:00:00 AM	76.15	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/26/2003 12:00:00 AM	76.20	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/27/2003 12:00:00 AM	76.15	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/28/2003 12:00:00 AM	76.10	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/29/2003 12:00:00 AM	76.14	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	4/30/2003 12:00:00 AM	76.20	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/1/2003 12:00:00 AM	76.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/2/2003 12:00:00 AM	76.08	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/3/2003 12:00:00 AM	76.05	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/4/2003 12:00:00 AM	76.10	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/5/2003 12:00:00 AM	76.06	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/6/2003 12:00:00 AM	76.04	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/7/2003 12:00:00 AM	76.32	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/8/2003 12:00:00 AM	76.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/9/2003 12:00:00 AM	76.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/10/2003 12:00:00 AM	76.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/11/2003 12:00:00 AM	76.18	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/12/2003 12:00:00 AM	76.18	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/13/2003 12:00:00 AM	76.17	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/14/2003 12:00:00 AM	76.13	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/15/2003 12:00:00 AM	76.19	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/16/2003 12:00:00 AM	76.37	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/17/2003 12:00:00 AM	76.75	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/18/2003 12:00:00 AM	76.51	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/19/2003 12:00:00 AM	76.51	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/20/2003 12:00:00 AM	77.09	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/21/2003 12:00:00 AM	76.77	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/22/2003 12:00:00 AM	76.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/23/2003 12:00:00 AM	76.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/24/2003 12:00:00 AM	76.56	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/25/2003 12:00:00 AM	76.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/26/2003 12:00:00 AM	76.73	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/27/2003 12:00:00 AM	76.79	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/28/2003 12:00:00 AM	76.80	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/29/2003 12:00:00 AM	76.81	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/30/2003 12:00:00 AM	76.89	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	5/31/2003 12:00:00 AM	77.00	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/1/2003 12:00:00 AM	77.06	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/2/2003 12:00:00 AM	77.06	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/3/2003 12:00:00 AM	77.13	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/4/2003 12:00:00 AM	77.22	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/5/2003 12:00:00 AM	77.26	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/6/2003 12:00:00 AM	77.25	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/7/2003 12:00:00 AM	77.26	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/8/2003 12:00:00 AM	77.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/9/2003 12:00:00 AM	77.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/10/2003 12:00:00 AM	77.28	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/11/2003 12:00:00 AM	77.31	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/12/2003 12:00:00 AM	77.33	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/13/2003 12:00:00 AM	77.37	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/14/2003 12:00:00 AM	77.39	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/15/2003 12:00:00 AM	77.38	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/16/2003 12:00:00 AM	77.34	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/17/2003 12:00:00 AM	77.32	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/18/2003 12:00:00 AM	77.33	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/19/2003 12:00:00 AM	77.36	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/20/2003 12:00:00 AM	77.44	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/21/2003 12:00:00 AM	77.49	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/22/2003 12:00:00 AM	77.47	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/23/2003 12:00:00 AM	77.44	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/24/2003 12:00:00 AM	77.52	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/25/2003 12:00:00 AM	77.56	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/26/2003 12:00:00 AM	77.54	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/27/2003 12:00:00 AM	77.48	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/28/2003 12:00:00 AM	77.45	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/29/2003 12:00:00 AM	77.46	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	6/30/2003 12:00:00 AM	77.56	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/1/2003 12:00:00 AM	77.62	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/2/2003 12:00:00 AM	77.68	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/3/2003 12:00:00 AM	77.72	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/4/2003 12:00:00 AM	77.77	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/5/2003 12:00:00 AM	77.76	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/6/2003 12:00:00 AM	77.74	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/7/2003 12:00:00 AM	77.75	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/8/2003 12:00:00 AM	77.85	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/9/2003 12:00:00 AM	77.81	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/10/2003 12:00:00 AM	77.80	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/11/2003 12:00:00 AM	77.80	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/12/2003 12:00:00 AM	77.78	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/13/2003 12:00:00 AM	77.82	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/14/2003 12:00:00 AM	77.75	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/15/2003 12:00:00 AM	77.65	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/16/2003 12:00:00 AM	77.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/17/2003 12:00:00 AM	77.69	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/18/2003 12:00:00 AM	77.70	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/19/2003 12:00:00 AM	77.71	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/20/2003 12:00:00 AM	77.73	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/21/2003 12:00:00 AM	77.71	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/22/2003 12:00:00 AM	77.71	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/23/2003 12:00:00 AM	77.72	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/24/2003 12:00:00 AM	77.76	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/25/2003 12:00:00 AM	77.77	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/26/2003 12:00:00 AM	77.86	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/27/2003 12:00:00 AM	77.90	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/28/2003 12:00:00 AM	77.91	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/29/2003 12:00:00 AM	77.95	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/30/2003 12:00:00 AM	77.97	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	7/31/2003 12:00:00 AM	78.00	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/1/2003 12:00:00 AM	78.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/2/2003 12:00:00 AM	78.01	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/3/2003 12:00:00 AM	77.99	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/4/2003 12:00:00 AM	77.94	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/5/2003 12:00:00 AM	77.91	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/6/2003 12:00:00 AM	77.92	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/7/2003 12:00:00 AM	78.00	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/8/2003 12:00:00 AM	78.18	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/9/2003 12:00:00 AM	78.27	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/10/2003 12:00:00 AM	78.17	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/11/2003 12:00:00 AM	78.10	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/12/2003 12:00:00 AM	78.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/13/2003 12:00:00 AM	78.10	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/14/2003 12:00:00 AM	78.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/15/2003 12:00:00 AM	78.10	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/16/2003 12:00:00 AM	78.26	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/17/2003 12:00:00 AM	78.78	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/18/2003 12:00:00 AM	78.95	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/19/2003 12:00:00 AM	78.94	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/20/2003 12:00:00 AM	78.95	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/21/2003 12:00:00 AM	78.91	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/22/2003 12:00:00 AM	78.65	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/23/2003 12:00:00 AM	78.53	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/24/2003 12:00:00 AM	78.49	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/25/2003 12:00:00 AM	78.43	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/26/2003 12:00:00 AM	78.43	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/27/2003 12:00:00 AM	78.67	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/28/2003 12:00:00 AM	78.82	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/29/2003 12:00:00 AM	78.92	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/30/2003 12:00:00 AM	78.74	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	8/31/2003 12:00:00 AM	78.61	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/1/2003 12:00:00 AM	78.56	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/2/2003 12:00:00 AM	78.51	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/3/2003 12:00:00 AM	78.46	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/4/2003 12:00:00 AM	78.41	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/5/2003 12:00:00 AM	78.37	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/6/2003 12:00:00 AM	78.30	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/7/2003 12:00:00 AM	78.26	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/8/2003 12:00:00 AM	78.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/9/2003 12:00:00 AM	78.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/10/2003 12:00:00 AM	78.25	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/11/2003 12:00:00 AM	78.21	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/12/2003 12:00:00 AM	78.11	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/13/2003 12:00:00 AM	78.05	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/14/2003 12:00:00 AM	77.95	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/15/2003 12:00:00 AM	77.87	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9448	KLAM0010574	9/16/2003 12:00:00 AM	77.84	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
