gw_site_id	site_type	gw_logid	gw_wl_county_code	gw_wl_nbr	gw_well_tag_nbr	gw_well_tag_verified_on_well	site_source_organization	site_source_owrd	state_observation_well_nbr	state_observation_well_status	latitude_dec	longitude_dec	site_horizontal_err	lat_long_source	lat_long_datum	lsd_elevation	lsd_accuracy	elevation_datum	lsd_elevation_source	state	county_code	basin_nbr	wm_district	meridian	township	township_char	range	range_char	sctn	qtr160	qtr40	qtr10	qtr2_5	tax_lot	max_depth	max_casing_diameter	primary_use_desc	measured_waterlevel_blsd_count	measured_waterlevel_blsd_current_status	measured_waterlevel_blsd_count_owrd	measured_waterlevel_blsd_current_status_owrd	calc_obs_well_status_combined	calc_obs_well_status_owrd	recorder_waterlevel_mean_daily_blsd_count	recorder_waterlevel_instantaneous_blsd_count	recorder_well	cuttings_count	media_log_count	hydrograph_url	well_log_url	critical_gw_subarea	aquifer	aquifer_system	download_date
8241	WELL	KLAM0011008	KLAM	11008			OWRD	FS			42.05177971	-121.37962680	11.00	GPS	WGS1984	4190.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	12.00	E	35	SW	SE	NE		7100	270.00		IRRIGATION	9	C	1	N	Obs Well Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011008	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11008		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15531	WELL	KLAM0011010	KLAM	11010			USGS	GWTR			42.54108609	-121.69567040	50.00	GPS	WGS1984	4300.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	35.00	S	9.00	E	18									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11010				10/22/2024
15542	WELL	KLAM0011026	KLAM	11026			USGS	GWTR			42.55994750	-121.87901750	50.00	GPS	WGS1984	4222.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	35.00	S	7.00	E	4									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11026				10/22/2024
15456	WELL	KLAM0011036	KLAM	11036			USGS	GWTR			42.16823068	-121.87197550	50.00	GPS	WGS1984	4440.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	22									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11036				10/22/2024
15522	WELL	KLAM0011047	KLAM	11047			USGS	GWTR			42.52096430	-121.90260350	50.00	GPS	WGS1984	4162.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	35.00	S	7.00	E	20									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11047				10/22/2024
15444	WELL	KLAM0011050	KLAM	11050			USGS	GWTR			42.15400729	-121.77421560	1.00	GPS SURVEY GRADE	WGS1984	4096.90	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	9.00	E	28						161.00	6		2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011050	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11050				10/22/2024
14400	WELL	KLAM0011059	KLAM	11059			USGS	GWTR			42.12315080	-121.67890700	1.00	GPS SURVEY GRADE	WGS1984	4110.40	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	40.00	S	10.00	E	6	NE	NE	SE		100	104.00	6	DOMESTIC	98	C	97	C	Obs Well Current	Obs Well Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011059	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11059		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15554	WELL	KLAM0011076	KLAM	11076			USGS	GWTR			42.57398300	-121.92932210	50.00	GPS	WGS1984	4150.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	31									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11076				10/22/2024
12668	WELL	KLAM0011079	KLAM	11079			OWRD	GWTR			43.55095732	-121.96252101	100.00	MAP 24K	WGS1984	4790.00	20.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	5	11	WM 	23.00	S	6.00	E	25	SW	NW	NW					DOMESTIC	1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11079				10/22/2024
12676	WELL	KLAM0011080	KLAM	11080			OWRD	GWTR			43.56061140	-122.00519649	100.00	MAP 24K	WGS1984	4305.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	5	11	WM 	23.00	S	9.00	E	26	SW	NW	NE					DOMESTIC	2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011080	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11080				10/22/2024
15031	WELL	KLAM0011124	KLAM	11124	105264	True	OWRD	GWTR								4110.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14		WM 	40.00	S	8.00	E	1	NE	NW	SW		2900	180.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11124		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
9457	WELL	KLAM0011139	KLAM	11139		False	OWRD	GWTR			42.23532460	-121.52104060	1.00	GPS SURVEY GRADE	WGS1984	4138.00	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	38.00	S	11.50	E	34	NW	NW	SE		700	125.00	6	DOMESTIC	123	C	123	C	Obs Well Current	Obs Well Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011139	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11139		Yonna Formation	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15483	WELL	KLAM0011140	KLAM	11140			USGS	GWTR			42.20538900	-121.82062140	1.00	GPS SURVEY GRADE	WGS1984	4209.20	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	8.00	E	1									2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011140	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11140				10/22/2024
8242	WELL	KLAM0011142	KLAM	11142			OWRD	WRIS			42.46004200	-121.26094000	150.00	WR APPL MAP	WGS1984	4310.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	36.00	S	12.00	E	11	SE	NW				673.00	10	UNKNOWN	3	N			Obs Well Non-Current						1	https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011142	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11142				10/22/2024
15381	WELL	KLAM0011157	KLAM	11157			USGS	GWTR			42.08124576	-121.89582750	1.00	GPS SURVEY GRADE	WGS1984	4300.40	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	40.00	S	8.00	E	20									2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011157	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11157				10/22/2024
8243	WELL	KLAM0011159	KLAM	11159			OWRD	WRIS			42.20634500	-121.78586170	1.00	GPS SURVEY GRADE	WGS1984	4230.60	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	9.00	E	5	SE	NW			1300	454.00	8	IRRIGATION	9	N			Obs Well Non-Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011159	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11159				10/22/2024
9458	WELL	KLAM0011168	KLAM	11168			OWRD	GWTR			42.19926700	-121.40906462	50.00	MAP 24K	WGS1984	4124.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	11.00	E	9	SE	NE	SE			73.00			6	N	6	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011168	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11168				10/22/2024
15173	WELL	KLAM0011202	KLAM	11202			OWRD	WRIS			42.37455000	-121.74388000	6.00	GPS	WGS1984					OR	KLAM	14	17	WM 	37.00	S	9.00	E	3	SE	SW				405.00															https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11202				10/22/2024
9459	WELL	KLAM0011204	KLAM	11204			OWRD	GWTR			42.11781280	-121.21837390	1.00	GPS SURVEY GRADE	WGS1984	4164.80	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	40.00	S	14.00	E	7	NE	SE	NW			333.00		LIVESTOCK	24	N	24	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011204	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11204				10/22/2024
20708	WELL	KLAM0011208	KLAM	11208			USGS	GWTR			42.79985855	-121.05731100	50.00	GPS	WGS1984	5015.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	LAKE	14	17	WM 	32.00	S	14.00	E	16	NE	SE	NE			153.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11208				10/22/2024
15382	WELL	KLAM0011209	KLAM	11209			USGS	GWTR			42.09009826	-121.71487640	50.00	GPS	WGS1984	4085.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	9.00	E	13									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11209				10/22/2024
14401	WELL	KLAM0011211	KLAM	11211			USGS	GWTR			42.13259318	-121.81852800	1.00	GPS SURVEY GRADE	WGS1984	4107.70	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	8.00	E	36	SE	NE	NW		1300	93.00	6	DOMESTIC	81	N	81	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011211	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11211		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15527	WELL	KLAM0011215	KLAM	11215			USGS	GWTR			42.53294470	-121.91045400	50.00	GPS	WGS1984	4230.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	35.00	S	7.00	E	17									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11215				10/22/2024
15458	WELL	KLAM0011218	KLAM	11218			USGS	GWTR			42.16980245	-121.68938340	1.00	GPS SURVEY GRADE	WGS1984	4135.40	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	10.00	E	19									2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011218	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11218				10/22/2024
9460	WELL	KLAM0011227	KLAM	11227			OWRD	GWTR			42.16781270	-121.44623122	50.00	MAP 24K	WGS1984	4141.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	11.00	E	20	SW	SW	SW			267.00			22	N	22	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011227	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11227				10/22/2024
15452	WELL	KLAM0011248	KLAM	11248			USGS	GWTR			42.16458610	-121.88406480	1.00	GPS SURVEY GRADE	WGS1984	4451.30	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	8.00	E	21									2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011248	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11248				10/22/2024
9409	WELL	KLAM0011254	KLAM	11254	103756	True	OWRD	GWTR			42.02084370	-121.40594400	1.00	GPS SURVEY GRADE	WGS1984	4095.90	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	41.00	S	12.00	E	10	SW	SW	SW		1600	301.00	10	IRRIGATION	132	C	129	C	Obs Well Current	Obs Well Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011254	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11254		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15036	WELL	KLAM0011268	KLAM	11268	104237		OWRD	GWTR			42.12315300	-121.82450900	100.00	OWNER MAP	WGS1984	4105.00	1.00	NAVD1988	LIDAR	OR	KLAM	14	17	WM 	40.00	S	8.00	E	1	NE	NW	SW		3000	125.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11268		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15506	WELL	KLAM0011270	KLAM	11270			USGS	GWTR			42.38677510	-121.14914510	50.00	GPS	WGS1984	5670.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	37.00	S	13.00	E	2									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11270				10/22/2024
15482	WELL	KLAM0011282	KLAM	11282			USGS	GWTR			42.20446820	-121.70610680	50.00	GPS	WGS1984	4200.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	9.00	E	1									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11282				10/22/2024
9461	WELL	KLAM0011294	KLAM	11294	35506		OWRD	GWTR			42.19752082	-121.38565227	50.00	MAP 24K	WGS1984	4117.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	11.00	E	11	SW	SW	NE			141.00	6		13	N	13	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011294	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11294				10/22/2024
14998	WELL	KLAM0011324	KLAM	11324	105265	True	OWRD	GWTR								4105.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14		WM 	40.00	S	8.00	E	1	NE	NW	SW		3200	140.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11324		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
14625	WELL	KLAM0011337	KLAM	11337			OWRD	WRIS			42.15069263	-121.89696093	1000.00	WR APPL MAP	WGS1984	4363.00	10.00	NAVD1988	DEM 10 METER	OR	KLAM	14	17	WM 	39.00	S	8.00	E	29	NE	SE			100	192.00	10	IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11337				10/22/2024
9462	WELL	KLAM0011380	KLAM	11380			OWRD	GWTR			42.12404530	-121.46818660	1.00	GPS SURVEY GRADE	WGS1984	4169.30	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	40.00	S	11.00	E	1	NE	NE	NW		900	327.00	6	IRRIGATION	4	N	4	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011380	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11380				10/22/2024
15577	WELL	KLAM0011383	KLAM	11383			USGS	GWTR			42.59430536	-121.89826050	50.00	GPS	WGS1984	4365.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	29									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11383				10/22/2024
9463	WELL	KLAM0011392	KLAM	11392			OWRD	GWTR			42.32482667	-121.46652500	1.00	GPS SURVEY GRADE	WGS1984	4277.50	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	37.00	S	11.00	E	31	NW	NW	NW		3711	435.00		DOMESTIC	13	N	13	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011392	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11392				10/22/2024
9464	WELL	KLAM0011421	KLAM	11421			OWRD	GWTR			42.14318804	-121.55411360	1.00	GPS SURVEY GRADE	WGS1984	4355.30	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	11.50	E	32	SE	NW	NW			469.00			2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011421	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11421				10/22/2024
9465	WELL	KLAM0011454	KLAM	11454			OWRD	GWTR			42.22941860	-121.59711110	10.00	GPS SURVEY GRADE	WGS1984	4233.20	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	38.00	S	10.00	E	25	SW	SW	SE		1300	230.00			3	N	3	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011454	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11454				10/22/2024
9466	WELL	KLAM0011473	KLAM	11473			OWRD	GWTR			42.24341690	-121.45684280	1.00	GPS SURVEY GRADE	WGS1984	4155.30	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	38.00	S	11.00	E	30	SE	NW	SW			111.00			26	N	26	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011473	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11473				10/22/2024
15607	WELL	KLAM0011479	KLAM	11479			USGS	GWTR			42.62390007	-121.84452340	50.00	GPS	WGS1984	4290.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	14									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11479				10/22/2024
15410	WELL	KLAM0011501	KLAM	11501			USGS	GWTR			42.12404328	-121.82238360	50.00	GPS	WGS1984	4115.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	8.00	E	1									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11501				10/22/2024
8244	WELL	KLAM0011544	KLAM	11544			OWRD	WRIS			42.24183586	-121.86071907	16.00	GPS IPAD	WGS1984	4166.13	3.00	NAVD1988	LIDAR	OR	KLAM	14	17	WM 	38.00	S	8.00	E	27	NE	NW			2200	309.00	16	IRRIGATION	4	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011544	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11544		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
9467	WELL	KLAM0011569	KLAM	11569			OWRD	GWTR			42.22209895	-121.56566746	50.00	MAP 24K	WGS1984	4189.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	11.50	E	6	NE	NE	SE			80.00			24	N	24	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011569	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11569				10/22/2024
15393	WELL	KLAM0011574	KLAM	11574			USGS	GWTR			42.11031150	-121.92252360	50.00	GPS	WGS1984	4122.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	8.00	E	7									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11574				10/22/2024
15523	WELL	KLAM0011580	KLAM	11580			USGS	GWTR			42.52222540	-121.90452860	50.00	GPS	WGS1984	4150.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	35.00	S	7.00	E	20									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11580				10/22/2024
15552	WELL	KLAM0011581	KLAM	11581			USGS	GWTR			42.56664170	-121.68375970	50.00	GPS	WGS1984	4325.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	35.00	S	9.00	E	6									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11581				10/22/2024
16656	WELL	KLAM0011614	KLAM	11614			OWRD	WRIS			42.45933800	-121.23659100	16.00	GPS IPAD	WGS1984	4358.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	36.00	S	12.00	E	12	SE	SE			4900	200.00	12	IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11614		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15487	WELL	KLAM0011620	KLAM	11620			USGS	GWTR			42.23705290	-121.77601200	50.00	GPS	WGS1984	4160.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	38.00	S	9.00	E	28									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11620				10/22/2024
9468	WELL	KLAM0011643	KLAM	11643			OWRD	WRIS			42.27550000	-121.65917900	50.00	SITE VISIT AND IMAGERY	WGS1984	4199.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	38.00	S	10.00	E	9	SW	NW	SW			610.00		IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11643				10/22/2024
14569	WELL	KLAM0011653	KLAM	11653			OWRD	GWTR			42.25899120	-121.78447400	50.00	GPS	WGS1984	4400.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	38.00	S	9.00	E	17	SE	SW	SW		4900	1150.00	8	UNUSED													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11653				10/22/2024
15493	WELL	KLAM0011654	KLAM	11654			USGS	GWTR			42.26218550	-121.79172430	50.00	GPS	WGS1984	4370.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	38.00	S	9.00	E	17						1506.00															https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11654				10/22/2024
15492	WELL	KLAM0011655	KLAM	11655			USGS	GWTR			42.25757450	-121.79101300	50.00	GPS	WGS1984	4320.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	38.00	S	9.00	E	17						816.00	6														https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11655				10/22/2024
14402	WELL	KLAM0011656	KLAM	11656			USGS	GWTR			42.26138270	-121.79503830	50.00	GPS	WGS1984	4360.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	38.00	S	9.00	E	17	SW	NW	SW		200	425.00	6	UNUSED	98	C	98	C	Obs Well Current	Obs Well Current			N			https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0011656	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11656		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
16675	WELL	KLAM0011660	KLAM	11660			OWRD	WRIS			42.26127900	-121.80343000	50.00	GPS IPAD	WGS1984	4218.92	3.00	NAVD1988	LIDAR	OR	KLAM	14	17	WM 	38.00	S	9.00	E	18	SE	SW				249.00	8														https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11660		Yonna Formation	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15497	WELL	KLAM0011661	KLAM	11661			USGS	GWTR			42.26892399	-121.80997800	50.00	GPS	WGS1984	4190.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	38.00	S	9.00	E	18									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=11661				10/22/2024
