STATION,SITE_CODE,STNAME,WELL_NAME,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVDATUM,ELEVACC,COUNTY_NAME,BASIN_CODE,BASIN_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,WDL,COMMENT
14N02W22A004M,390540N1220607W006,COL_22A004M screen interval 580 to 590 bgs,14N02W22A004M,39.053980000,-122.060670000,NAD83,"Survey, 1m",86.825,NAVD88,R.L. AT W.L.M.PT.,Colusa,5-021.52,Colusa,620.00000,Observation,Part of a nested/multi-completion well,WCR2020-003773,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N02W22A004M,
14N02W22A005M,390540N1220607W008,COL_22A005M screen interval 290 to 310 bgs,14N02W22A005M,39.053980000,-122.060670000,NAD83,"Survey, 1m",86.690,NAVD88,R.L. AT W.L.M.PT.,Colusa,5-021.52,Colusa,320.00000,Observation,Part of a nested/multi-completion well,WCR2020-003773,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N02W22A005M,
14N03E23D003M,390458N1216114W001,Feather River Well 1A shallow screen 40-60 ft bgs,FR-1A Shallow,39.045823000,-121.611448000,NAD83,"Survey, 1m",52.050,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,65.00000,Observation,Part of a nested/multi-completion well,E033117,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N03E23D003M,"14N03E23D003M is part of a nested well and a cluster.  Other wells in the nest are 14N03E23D004,5M.  The other well in the cluster is 14N03E23D006M."
14N03E23D004M,390458N1216114W002,Feather River Well 1B mid-shallow screen 235-255 ft bgs,FR-1B Middle Shallow,39.045823000,-121.611448000,NAD83,"Survey, 1m",52.050,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,260.00000,Observation,Part of a nested/multi-completion well,E033118,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N03E23D004M,"14N03E23D004M is part of a nested well and a cluster.  Other wells in the nest are 14N03E23D003,5M.  The other well in the cluster is 14N03E23D006M."
14N03E23D005M,390458N1216114W003,Feather River Well 1C middle-deep screen 664-684 ft bgs,FR-1C Middle Deep,39.045823000,-121.611448000,NAD83,"Survey, 1m",52.050,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,689.00000,Observation,Part of a nested/multi-completion well,E033119,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N03E23D005M,"14N03E23D005M is part of a nested well and a cluster.  Other wells in the nest are 14N03E23D003,4M.  The other well in the cluster is 14N03E23D006M."
14N03E23D006M,390458N1216114W004,Feather River Well 1D deep screen 996-1016 ft bgs,FR-1D Deep,39.045823000,-121.611448000,NAD83,"Survey, 1m",50.730,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,1021.00000,Observation,Part of a nested/multi-completion well,E033120,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N03E23D006M,"14N03E23D006M is part of a well cluster.  Other wells in the cluster are 14N03E23D003,4,5M (nested well)."
15N03W20Q001M,391330N1222165W001,Col_20Q001M screen interval 370 to 410 ft bgs,Screen: 370-410 ft,39.132998000,-122.216434000,NAD83,"GPS, 10m",128.560,,Unknown,Colusa,5-021.52,Colusa,424.00000,Observation,Part of a nested/multi-completion well,802508C,https://wdl.water.ca.gov/StationDetails.aspx?Station=15N03W20Q001M,
15N03W20Q002M,391330N1222165W002,Col_20Q002M screen interval 130 to 160 ft bgs,Screen: 130-160 ft,39.132998000,-122.216434000,NAD83,"GPS, 10m",128.560,,Unknown,Colusa,5-021.52,Colusa,170.00000,Observation,Part of a nested/multi-completion well,802508B,https://wdl.water.ca.gov/StationDetails.aspx?Station=15N03W20Q002M,
15N03W20Q003M,391330N1222165W003,Col_20Q003M screen interval 30 to 80 ft,Screen: 30-80 ft,39.132998000,-122.216434000,NAD83,"GPS, 10m",128.560,,Unknown,Colusa,5-021.52,Colusa,82.00000,Observation,Part of a nested/multi-completion well,802508A,https://wdl.water.ca.gov/StationDetails.aspx?Station=15N03W20Q003M,
15N04E04R002M,391759N1215241W001,Yuba River Well 1A shallow screen 70-80 ft bgs,YR-1A shallow,39.175880000,-121.524015000,NAD83,"Survey, 1m",88.070,,R.L. AT SURFACE,Yuba,5-021.61,South Yuba,85.00000,Observation,Part of a nested/multi-completion well,E022489,https://wdl.water.ca.gov/StationDetails.aspx?Station=15N04E04R002M,"15N04E04R002M is part of a nested well and a well cluster.  Other wells in the nest are 15N04E04R003,4,5M.  The other well in the cluster is 15N04E04R006M."
15N04E04R003M,391759N1215241W002,Yuba River Well 1B middle-shallow screen 250-260 ft bgs,YR-1B middle-shallow,39.175880000,-121.524015000,NAD83,"Survey, 1m",88.070,,R.L. AT SURFACE,Yuba,5-021.61,South Yuba,265.00000,Observation,Part of a nested/multi-completion well,E022491,https://wdl.water.ca.gov/StationDetails.aspx?Station=15N04E04R003M,"15N04E04R003M is part of a nested well and a well cluster.  Other wells in the nest are 15N04E04R002,4,5M.  The other well in the cluster is 15N04E04R006M."
15N04E04R004M,391759N1215241W003,Yuba River Well 1C middle-deep screen 430-450 ft bgs,YR-1C middle-deep,39.175880000,-121.524015000,NAD83,"Survey, 1m",88.070,,R.L. AT SURFACE,Yuba,5-021.61,South Yuba,465.00000,Observation,Part of a nested/multi-completion well,E022490,https://wdl.water.ca.gov/StationDetails.aspx?Station=15N04E04R004M,"15N04E04R004M is part of a nested well and a well cluster.  Other wells in the nest are 15N04E04R002,3,5M.  The other well in the cluster is 15N04E04R006M."
15N04E04R005M,391759N1215241W004,Yuba River Well 1D deep screen 600-620 ft bgs,YR-1D deep,39.175880000,-121.524015000,NAD83,"Survey, 1m",88.070,,R.L. AT SURFACE,Yuba,5-021.61,South Yuba,625.00000,Observation,Part of a nested/multi-completion well,E022492,https://wdl.water.ca.gov/StationDetails.aspx?Station=15N04E04R005M,"15N04E04R005M is part of a nested well and a well cluster.  Other wells in the nest are 15N04E04R002,3,4M.  The other well in the cluster is 15N04E04R006M."
15N04E04R006M,391759N1215241W005,Yuba River Well 2 screen 20-40 ft bgs,YR-2,39.175737000,-121.524076000,NAD83,"Survey, 1m",88.070,,R.L. AT SURFACE,Yuba,5-021.61,South Yuba,40.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=15N04E04R006M,"15N04E04R006M is part of a well cluster.  Other wells in the cluster are 15N04E04R002,3,4,5M (nested well)."
16N02W05B001M,392753N1221057W001,COL_05B001M screen interval 730 to 750 ft bgs,Screen: 730-750 ft,39.275273000,-122.105677000,NAD83,Unknown,65.000,,Unknown,Colusa,5-021.52,Colusa,797.00000,Observation,Part of a nested/multi-completion well,726832,https://wdl.water.ca.gov/StationDetails.aspx?Station=16N02W05B001M,
16N02W05B002M,392753N1221057W002,COL_05B002M screen interval 462 to 473 ft bgs,Screen: 462-473 ft,39.275273000,-122.105677000,NAD83,Unknown,65.000,,Unknown,Colusa,5-021.52,Colusa,535.00000,Observation,Part of a nested/multi-completion well,726832,https://wdl.water.ca.gov/StationDetails.aspx?Station=16N02W05B002M,
16N02W05B003M,392753N1221057W003,COL_05B003M screen interval 174 to 255 bgs,Screen: 174-255 ft,39.275273000,-122.105677000,NAD83,Unknown,65.000,,Unknown,Colusa,5-021.52,Colusa,301.00000,Observation,Part of a nested/multi-completion well,726832,https://wdl.water.ca.gov/StationDetails.aspx?Station=16N02W05B003M,
16N02W05B004M,392752N1221056W001,COL_05B004M screen interval 461 to 771 bgs,Screen: 461-771 ft,39.275247000,-122.105576000,NAD83,Unknown,65.000,,Unknown,Colusa,5-021.52,Colusa,790.00000,Irrigation,Single Well,726846,https://wdl.water.ca.gov/StationDetails.aspx?Station=16N02W05B004M,
16N03E17J001M,392394N1216509W001,Sutter County MW-3A shallow screen 65-75 ft bgs,SCMW-3A Shallow,39.239358000,-121.650860000,NAD83,"Survey, 1m",77.354,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,85.00000,Observation,Part of a nested/multi-completion well,E0114617,https://wdl.water.ca.gov/StationDetails.aspx?Station=16N03E17J001M,"16N03E17J001M is part of a nested well.  Other wells in the nest are 16N03E17J002M,3M,4M,5M."
16N03E17J002M,392394N1216509W002,Sutter County MW-3B mid-shallow screen 285-305 ft bgs,SCMW-3B Mid-Shallow,39.239358000,-121.650860000,NAD83,"Survey, 1m",77.354,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,315.00000,Observation,Part of a nested/multi-completion well,E0114617,https://wdl.water.ca.gov/StationDetails.aspx?Station=16N03E17J002M,"16N03E17J002M is part of a nested well.  Other wells in the nest are 16N03E17J001M,3M,4M,5M."
16N03E17J003M,392394N1216509W003,Sutter County MW-3C mid-middle screen 400-420 ft bgs,SCMW-3C Mid-Middle,39.239358000,-121.650860000,NAD83,"Survey, 1m",77.354,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,430.00000,Observation,Part of a nested/multi-completion well,E0114617,https://wdl.water.ca.gov/StationDetails.aspx?Station=16N03E17J003M,"16N03E17J003M is part of a nested well.  Other wells in the nest are 16N03E17J001M,2M,4M,5M."
16N03E17J004M,392394N1216509W004,Sutter County MW-3D middle-deep screen 595-605 ft bgs,SCMW-3D Mid-Deep,39.239358000,-121.650860000,NAD83,"Survey, 1m",77.354,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,615.00000,Observation,Part of a nested/multi-completion well,E0114617,https://wdl.water.ca.gov/StationDetails.aspx?Station=16N03E17J004M,"16N03E17J004M is part of a nested well.  Other wells in the nest are 16N03E17J001M,2M,3M,5M."
16N03E17J005M,392394N1216509W005,Sutter County MW-3E deep screen 765-775 ft bgs,SCMW-3E Deep,39.239358000,-121.650860000,NAD83,"Survey, 1m",77.354,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,785.00000,Observation,Part of a nested/multi-completion well,E0114617,https://wdl.water.ca.gov/StationDetails.aspx?Station=16N03E17J005M,"16N03E17J005M is part of a nested well.  Other wells in the nest are 16N03E17J001M,2M,3M,4M."
16N03E36M001M,391975N1215940W001,Yuba County Water Agency Well 1 screen 140-160 ft bgs,YCWA-01,39.197500000,-121.594000000,NAD83,"GPS, 10m",68.000,,EST.CONTOUR <2M.,Yuba,5-021.60,North Yuba,160.00000,Observation,Single Well,E0106743,https://wdl.water.ca.gov/StationDetails.aspx?Station=16N03E36M001M,
16N03W14H003M,392414N1221535W001,Col_14H003M screen interval 1370 to 1420 ft bgs,Screen: 1370-1420 ft,39.241473000,-122.153517000,NAD83,"GPS, 10m",65.700,,R.L. AT SURFACE,Colusa,5-021.52,Colusa,1481.00000,Observation,Part of a nested/multi-completion well,E0116237D,https://wdl.water.ca.gov/StationDetails.aspx?Station=16N03W14H003M,
16N03W14H004M,392414N1221535W002,Col_14H004M screen interval 1140 to 1180 ft,Screen: 1140-1180 ft,39.241473000,-122.153517000,NAD83,"GPS, 10m",65.700,,R.L. AT SURFACE,Colusa,5-021.52,Colusa,1236.00000,Observation,Part of a nested/multi-completion well,E0116237C,https://wdl.water.ca.gov/StationDetails.aspx?Station=16N03W14H004M,
16N03W14H005M,392414N1221535W003,Col_14H005M screened interval 720 to 730 ft bgs,Screen: 720-730 ft,39.241473000,-122.153517000,NAD83,"GPS, 10m",65.700,,R.L. AT SURFACE,Colusa,5-021.52,Colusa,775.00000,Observation,Part of a nested/multi-completion well,E0116237B,https://wdl.water.ca.gov/StationDetails.aspx?Station=16N03W14H005M,
16N03W14H006M,392414N1221535W004,Col_14H006M screen interval 295 to 305 ft bgs,Screen: 295-305 ft,39.241473000,-122.153517000,NAD83,"GPS, 10m",65.700,,R.L. AT SURFACE,Colusa,5-021.52,Colusa,378.00000,Observation,Part of a nested/multi-completion well,E0116237A,https://wdl.water.ca.gov/StationDetails.aspx?Station=16N03W14H006M,
17N01E17F001M,393257N1218830W001,BUT_17F001M screen interval 130 to 150 bgs,Wild Goose Shallow,39.325700000,-121.883000000,WGS84,"GPS, 10m",58.970,,Unknown,Butte,5-021.70,Butte,160.00000,Observation,Part of a nested/multi-completion well,409566A,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01E17F001M,Installed datalogger 3/4/2013.
17N01E17F002M,393257N1218830W002,BUT_17F002M screen interval 312 to 332 bgs,Wild Goose Inter.,39.325720000,-121.882942000,NAD83,"GPS, 10m",59.350,,Unknown,Butte,5-021.70,Butte,326.00000,Observation,Part of a nested/multi-completion well,409566B,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01E17F002M,
17N01E17F003M,393257N1218830W003,But_17F003M screen interval 505 to 535 bgs,Wild Goose Deep,39.325720000,-121.882942000,NAD83,"GPS, 10m",59.350,,R.L. AT W.L.M.PT.,Butte,5-021.70,Butte,556.00000,Observation,Part of a nested/multi-completion well,409566C,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01E17F003M,
17N01E24A002M,393169N1218004W001,BUT_24A002M screen interval 1063 to 1083 bgs,Screen: 1063-1083 ft,39.316950000,-121.800448000,NAD83,Unknown,72.800,,Unknown,Butte,5-021.70,Butte,,Observation,Part of a nested/multi-completion well,E054678D,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01E24A002M,Gray Lodge deep
17N01E24A003M,393169N1218004W002,BUT_24A003M screen interval 770 to 790 bgs,Screen: 770-790 ft,39.316950000,-121.800448000,NAD83,Unknown,72.800,,Unknown,Butte,5-021.70,Butte,833.00000,Observation,Part of a nested/multi-completion well,E054678C,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01E24A003M,Gray Lodge lower-middle zone
17N01E24A004M,393169N1218004W003,BUT_24A004M screen interval 371 to 440 bgs,Screen: 371-440 ft,39.316950000,-121.800448000,NAD83,Unknown,72.800,,Unknown,Butte,5-021.70,Butte,480.00000,Observation,Part of a nested/multi-completion well,E054678B,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01E24A004M,Gray Lodge middle zone
17N01E24A005M,393169N1218004W004,BUT_24A005M screen interval 220 to 240 bgs,Screen: 220-240 ft,39.316950000,-121.800448000,NAD83,Unknown,72.800,,Unknown,Butte,5-021.70,Butte,305.00000,Observation,Part of a nested/multi-completion well,E054678A,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01E24A005M,Gray Lodge upper-middle zone
17N01E24A006M,393169N1218004W005,BUT_24A006M screen interval 45 to 55 bgs,Screen: 45-55 ft,39.316922000,-121.800448000,NAD83,Unknown,72.800,,Unknown,Butte,5-021.70,Butte,75.00000,Observation,Part of a nested/multi-completion well,E054681,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01E24A006M,Gray Lodge shallow
17N01W10A001M,393437N1219519W001,COL_10A001M screen interval 770-800 ft bgs,Screen: 770-800 ft,39.343775000,-121.951948000,NAD83,"GPS, 10m",64.280,,R.L. AT SURFACE,Colusa,5-021.70,Butte,828.00000,Observation,Part of a nested/multi-completion well,E0109199D,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01W10A001M,
17N01W10A002M,393437N1219519W002,COL_10A002M screen interval 380-425 ft bgs,Screen: 380-425 ft,39.343775000,-121.951948000,NAD83,"GPS, 10m",64.280,,R.L. AT SURFACE,Colusa,5-021.70,Butte,475.00000,Observation,Part of a nested/multi-completion well,E0109199C,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01W10A002M,
17N01W10A003M,393437N1219519W003,COL_10A003M screen interval 148 to 158 ft bgs.,Screen: 148-158 ft,39.343775000,-121.951948000,NAD83,"GPS, 10m",64.280,,R.L. AT SURFACE,Colusa,5-021.70,Butte,204.00000,Observation,Part of a nested/multi-completion well,E0109199B,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01W10A003M,
17N01W10A004M,393437N1219519W004,COL_10A004M screen interval 88 to 98 ft bgs,Screen: 88-98 ft,39.343775000,-121.951948000,NAD83,"GPS, 10m",64.280,,R.L. AT SURFACE,Colusa,5-021.70,Butte,117.00000,Observation,Part of a nested/multi-completion well,E0109199A,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01W10A004M,
17N01W27A001M,393010N1219528W001,Col_27A001M screen interval 430 to 510 ft bgs,Screen: 430-510 ft,39.300987000,-121.952991000,NAD83,"GPS, 10m",66.610,,R.L. AT SURFACE,Colusa,5-021.70,Butte,581.00000,Observation,Part of a nested/multi-completion well,E0122768C,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01W27A001M,
17N01W27A002M,393010N1219528W002,Col_27A002M screened interval 260 to 270 ft bgs,Screen: 260-270 ft,39.300987000,-121.952991000,NAD83,"GPS, 10m",66.610,,R.L. AT SURFACE,Colusa,5-021.70,Butte,285.00000,Observation,Part of a nested/multi-completion well,E0122768B,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01W27A002M,
17N01W27A003M,393010N1219528W003,Col_27A003M screeened interval 160 to 170 ft bgs,Screen: 160-170 ft,39.300987000,-121.952991000,NAD83,"GPS, 10m",66.610,,R.L. AT SURFACE,Colusa,5-021.70,Butte,203.00000,Observation,Part of a nested/multi-completion well,E0122768A,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N01W27A003M,
17N02E25J001M,392970N1216907W001,SUT_25J001M screen interval 490 to 590 bgs,BWD MW1 A - Deep,39.296807700,-121.690356240,NAD83,"GPS, 10m",78.000,,EST.CONTOUR <2M.,Sutter,5-021.62,Sutter,591.00000,Observation,Part of a nested/multi-completion well,e058334,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N02E25J001M,
17N02E25J002M,392970N1216907W002,SUT_25J002M SCREEN INTERVAL 170 to 210 BGS,Screen: 170-210 ft,39.296807700,-121.690356240,NAD83,"GPS, 10m",78.000,,EST.CONTOUR <2M.,Sutter,5-021.62,Sutter,370.00000,Observation,Part of a nested/multi-completion well,E058334,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N02E25J002M,
17N02E25J003M,392970N1216907W003,SUT_25J003M screen interval 40 to 80 bgs,BWD MW1 C - Shallow,39.296807700,-121.690356240,NAD83,"GPS, 10m",78.000,,EST.CONTOUR <2M.,Sutter,5-021.62,Sutter,127.00000,Observation,Part of a nested/multi-completion well,E058334,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N02E25J003M,
17N02W09H002M,393417N1220838W001,COL_09H002M screen interval 779 to 800 bgs,Screen: 779-800 ft,39.341681000,-122.083787000,NAD83,Unknown,67.000,,Unknown,Colusa,5-021.52,Colusa,806.00000,Observation,Part of a nested/multi-completion well,726886,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N02W09H002M,
17N02W09H003M,393417N1220838W002,COL_09H003M screen interval 460 to 520 bgs,Screen: 460-520 ft,39.341681000,-122.083787000,NAD83,Unknown,67.000,,Unknown,Colusa,5-021.52,Colusa,578.00000,Observation,Part of a nested/multi-completion well,726886,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N02W09H003M,
17N02W09H004M,393417N1220838W003,COL_09H004M screen interval 250 to 260 bgs,Screen: 250-260 ft,39.341681000,-122.083787000,NAD83,Unknown,67.000,,Unknown,Colusa,5-021.52,Colusa,302.00000,Observation,Part of a nested/multi-completion well,726866C,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N02W09H004M,
17N02W09H005M,393416N1220838W001,COL_09H005M screen interval 440 to 812 bgs,Screen: 440-812 ft,39.341631000,-122.083817000,NAD83,Unknown,67.000,,Unknown,Colusa,5-021.52,Colusa,840.00000,Irrigation,Single Well,726882,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N02W09H005M,
17N03E26A003M,393042N1215970W001,Honcut Creek Well 1 screen 524-554 ft bgs,HC-1,39.304207000,-121.596904000,NAD83,"GPS, 10m",87.270,,R.L. AT SURFACE,Yuba,5-021.60,North Yuba,566.00000,Observation,Single Well,E042544,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N03E26A003M,
17N03E26A004M,393054N1215973W001,Honcut Creek Well 2A shallow screen 48-68 ft bgs,HC-2A,39.304387000,-121.596900000,NAD83,"GPS, 10m",87.500,,R.L. AT SURFACE,Yuba,5-021.60,North Yuba,73.00000,Observation,Part of a nested/multi-completion well,E067357,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N03E26A004M,
17N03E26A005M,393054N1215973W002,Honcut Creek Well 2B middle screen 172-202 ft bgs,HC-2B,39.304387000,-121.596900000,NAD83,"GPS, 10m",87.500,,R.L. AT SURFACE,Yuba,5-021.60,North Yuba,207.00000,Observation,Part of a nested/multi-completion well,E067357,https://wdl.water.ca.gov/StationDetails.aspx?Station=17N03E26A005M,
